timestamp,symbol,feature_vector,prediction_probability,actual_outcome,correct
2024-04-24 16:00:00+00:00,LSKUSDT,0.336806;0.687500;0.802083;0.173611;0.090278;0.364583;0.135417;0.982639;0.229167;0.046875;0.345486;0.340278;0.361111;0.395833;0.475694;0.614583;0.468750;0.510417;0.194444;0.468750;0.680556;0.536458;0.645833;0.697917;0.211806;0.392361;0.788194,0.618691,0,0
2024-04-24 16:00:00+00:00,SOLUSDT,0.180556;0.597222;0.125000;0.420139;0.934028;0.795139;0.732639;0.701389;0.229167;0.545139;0.345486;0.909722;0.645833;0.350694;0.993056;0.326389;0.559028;0.475694;0.840278;0.524306;0.904514;0.637153;0.906250;0.493056;0.222222;0.232639;0.496528,0.612543,0,0
2024-04-24 16:00:00+00:00,ATOMUSDT,0.454861;0.173611;0.725694;0.767361;0.239583;0.437500;0.427083;0.746528;0.229167;0.479167;0.345486;0.125000;0.125000;0.079861;0.590278;0.420139;0.243056;0.215278;0.072917;0.843750;0.267361;0.972222;0.100694;0.215278;0.677083;0.118056;0.628472,0.603993,0,0
2024-04-24 16:00:00+00:00,HOOKUSDT,0.642361;0.770833;0.423611;0.256944;0.447917;0.534722;0.746528;0.114583;0.861111;0.666667;0.345486;0.472222;0.677083;0.607639;0.371528;0.628472;0.673611;0.621528;0.520833;0.312500;0.267361;0.147569;0.663194;0.107639;0.555556;0.437500;0.621528,0.609452,0,0
2024-04-24 16:00:00+00:00,ICXUSDT,0.503472;0.638889;0.229167;0.743056;0.475694;0.378472;0.895833;0.194444;0.229167;0.954861;0.345486;0.434028;0.416667;0.409722;0.534722;0.604167;0.697917;0.677083;0.340278;0.357639;0.267361;0.722222;0.628472;0.354167;0.562500;0.263889;0.395833,0.610329,0,0
2024-04-24 16:00:00+00:00,LINKUSDT,0.562500;0.034722;0.590278;0.701389;0.847222;0.611111;0.753472;0.562500;0.572917;0.527778;0.345486;0.159722;0.107639;0.104167;0.545139;0.038194;0.059028;0.024306;0.336806;0.774306;0.267361;0.536458;0.097222;0.590278;0.621528;0.093750;0.569444,0.601659,0,0
2024-04-24 16:00:00+00:00,RIFUSDT,0.583333;0.600694;0.718750;0.515625;0.329861;0.500000;0.996528;0.982639;0.229167;0.046875;0.345486;0.451389;0.590278;0.406250;0.559028;0.284722;0.159722;0.368056;0.534722;0.392361;0.512153;0.722222;0.725694;0.291667;0.458333;0.513889;0.597222,0.625581,0,0
2024-04-24 16:00:00+00:00,UTKUSDT,0.555556;0.656250;0.788194;0.239583;0.489583;0.524306;0.232639;0.378472;0.843750;0.343750;0.345486;0.836806;0.652778;0.892361;0.277778;0.413194;0.180556;0.409722;0.614583;0.055556;0.680556;0.190972;0.625000;0.968750;0.940972;0.923611;0.340278,0.616257,0,0
2024-04-24 16:00:00+00:00,PYRUSDT,0.552083;0.447917;0.114583;0.267361;0.993056;0.982639;0.875000;0.718750;0.541667;0.416667;0.345486;0.326389;0.444444;0.149306;0.798611;0.034722;0.017361;0.069444;0.315972;0.347222;0.267361;0.003472;0.843750;0.284722;0.572917;0.434028;0.888889,0.617292,0,0
2024-04-24 16:00:00+00:00,DGBUSDT,0.013889;0.045139;0.288194;0.211806;0.788194;0.545139;0.725694;0.934028;0.656250;0.046875;0.345486;0.604167;0.274306;0.454861;0.704861;0.006944;0.003472;0.003472;0.427083;0.218750;0.017361;0.079861;0.142361;0.072917;0.826389;0.496528;0.204861,0.608696,0,0
2024-04-24 16:00:00+00:00,BTTCUSDT,0.800347;0.781250;0.881944;0.583333;0.506944;0.704861;0.284722;0.046875;0.998264;0.046875;0.737847;0.954861;0.944444;0.944444;0.437500;0.493056;0.267361;0.260417;0.829861;0.743056;0.680556;0.722222;0.836806;0.611111;0.003472;0.930556;0.017361,0.365857,0,1
2024-04-24 16:00:00+00:00,GASUSDT,0.125000;0.375000;0.684028;0.274306;0.125000;0.093750;0.093750;0.954861;0.229167;0.114583;0.345486;0.243056;0.156250;0.177083;0.625000;0.447917;0.350694;0.385417;0.111111;0.472222;0.680556;0.637153;0.420139;0.302083;0.625000;0.166667;0.784722,0.616233,0,0
2024-04-24 16:00:00+00:00,DEXEUSDT,0.968750;0.875000;0.447917;0.854167;0.888889;0.427083;0.802083;0.809028;0.229167;0.368056;0.894097;0.947917;0.951389;0.826389;0.906250;0.753472;0.843750;0.711806;0.680556;0.836806;0.267361;0.270833;0.840278;0.881944;0.819444;0.947917;0.947917,0.39545,1,0
2024-04-24 16:00:00+00:00,AUCTIONUSDT,0.197917;0.642361;0.729167;0.515625;0.805556;0.409722;0.906250;0.781250;0.229167;0.427083;0.345486;0.586806;0.437500;0.357639;0.743056;0.618056;0.520833;0.572917;0.468750;0.656250;0.267361;0.637153;0.600694;0.236111;0.461806;0.385417;0.923611,0.602999,0,0
2024-04-24 16:00:00+00:00,WBTCUSDT,0.121528;0.121528;0.270833;0.656250;0.982639;0.996528;0.812500;0.961806;0.458333;0.046875;0.345486;0.083333;0.041667;0.034722;0.892361;0.024306;0.034722;0.079861;0.232639;0.607639;0.680556;0.079861;0.131944;0.593750;0.715278;0.079861;1.000000,0.608668,0,0
2024-04-24 16:00:00+00:00,VTHOUSDT,0.274306;0.572917;0.065972;0.381944;0.194444;0.180556;0.083333;0.715278;0.871528;0.118056;0.345486;0.652778;0.510417;0.388889;0.791667;0.142361;0.131944;0.104167;0.229167;0.097222;0.904514;0.190972;0.795139;0.704861;0.253472;0.375000;0.111111,0.613371,0,0
2024-04-24 16:00:00+00:00,LDOUSDT,0.437500;0.763889;0.253472;0.628472;0.680556;0.756944;0.371528;0.473958;0.229167;0.736111;0.345486;0.368056;0.277778;0.291667;0.638889;0.677083;0.704861;0.763889;0.631944;0.531250;0.680556;0.788194;0.652778;0.267361;0.406250;0.215278;0.590278,0.602289,0,0
2024-04-24 16:00:00+00:00,IDUSDT,0.118056;0.805556;0.840278;0.145833;0.697917;0.722222;0.555556;0.645833;0.510417;0.493056;0.345486;0.579861;0.413194;0.451389;0.680556;0.829861;0.725694;0.815972;0.538194;0.579861;0.267361;0.637153;0.545139;0.131944;0.850694;0.704861;0.451389,0.616591,0,0
2024-04-24 16:00:00+00:00,ENSUSDT,0.243056;0.315972;0.500000;0.618056;0.215278;0.284722;0.211806;0.876736;0.229167;0.253472;0.345486;0.743056;0.704861;0.524306;0.802083;0.406250;0.500000;0.302083;0.590278;0.583333;0.267361;0.637153;0.340278;0.500000;0.437500;0.659722;0.836806,0.60457,0,0
2024-04-24 16:00:00+00:00,KAVAUSDT,0.347222;0.489583;0.326389;0.638889;0.003472;0.010417;0.024306;0.329861;0.975694;0.046875;0.345486;0.309028;0.208333;0.208333;0.677083;0.302083;0.152778;0.312500;0.222222;0.631944;0.680556;0.637153;0.388889;0.322917;0.170139;0.236111;0.510417,0.624227,0,0
2024-04-24 16:00:00+00:00,COSUSDT,1.000000;0.003472;1.000000;1.000000;0.975694;0.850694;0.972222;0.895833;0.517361;0.149306;0.894097;0.996528;1.000000;0.996528;0.562500;0.951389;0.958333;0.715278;0.996528;1.000000;0.267361;0.722222;0.003472;0.937500;0.583333;1.000000;0.097222,0.387252,0,1
2024-04-24 16:00:00+00:00,MAGICUSDT,0.406250;0.440972;0.048611;0.107639;0.430556;0.496528;0.513889;0.541667;0.472222;0.631944;0.345486;0.329861;0.579861;0.541667;0.309028;0.305556;0.583333;0.555556;0.180556;0.076389;0.267361;0.190972;0.527778;0.482639;0.378472;0.451389;0.517361,0.610953,0,0
2024-04-24 16:00:00+00:00,EGLDUSDT,0.652778;0.291667;0.232639;0.416667;0.513889;0.187500;0.145833;0.277778;0.739583;0.649306;0.345486;0.274306;0.333333;0.204861;0.659722;0.208333;0.246528;0.236111;0.131944;0.302083;0.267361;0.446181;0.236111;0.454861;0.618056;0.322917;0.892361,0.605037,0,0
2024-04-24 16:00:00+00:00,ARBUSDT,0.427083;0.586806;0.486111;0.413194;0.583333;0.142361;0.440972;0.614583;0.229167;0.614583;0.345486;0.152778;0.246528;0.145833;0.440972;0.461806;0.670139;0.569444;0.375000;0.618056;0.267361;0.147569;0.715278;0.170139;0.854167;0.548611;0.194444,0.61139,0,0
2024-04-24 16:00:00+00:00,EDUUSDT,0.430556;0.548611;0.493056;0.288194;0.291667;0.288194;0.107639;0.347222;0.229167;0.847222;0.345486;0.788194;0.684028;0.538194;0.836806;0.517361;0.531250;0.520833;0.527778;0.482639;0.267361;0.911458;0.642361;0.309028;0.340278;0.628472;0.625000,0.604482,0,0
2024-04-24 16:00:00+00:00,FDUSDUSDT,0.800347;0.100694;0.597222;0.895833;0.420139;0.628472;0.177083;0.645833;0.928819;0.046875;0.894097;0.003472;0.006944;0.006944;0.107639;0.638889;0.937500;0.861111;0.003472;0.951389;0.904514;0.364583;0.020833;0.510417;0.010417;0.006944;0.031250,0.2921,0,1
2024-04-24 16:00:00+00:00,DCRUSDT,0.800347;0.010417;0.170139;0.718750;0.965278;0.993056;0.656250;0.046875;0.229167;0.987847;0.737847;0.704861;0.298611;0.437500;0.815972;0.017361;0.128472;0.135417;0.923611;0.597222;0.833333;0.847222;0.107639;0.138889;0.774306;0.111111;0.968750,0.604937,1,1
2024-04-24 16:00:00+00:00,ZRXUSDT,0.590278;0.482639;0.701389;0.111111;0.482639;0.184028;0.888889;0.149306;0.527778;0.937500;0.345486;0.364583;0.541667;0.475694;0.447917;0.666667;0.642361;0.635417;0.215278;0.319444;0.267361;0.958333;0.305556;0.281250;0.833333;0.312500;0.524306,0.615595,0,0
2024-04-24 16:00:00+00:00,OPUSDT,0.513889;0.336806;0.651042;0.739583;0.083333;0.086806;0.392361;0.350694;0.644097;0.692708;0.345486;0.201389;0.385417;0.340278;0.260417;0.440972;0.579861;0.486111;0.211806;0.642361;0.267361;0.364583;0.347222;0.232639;0.468750;0.479167;0.333333,0.602729,0,0
2024-04-24 16:00:00+00:00,USTCUSDT,0.500000;0.496528;0.250000;0.451389;0.899306;0.871528;0.920139;0.604167;0.229167;0.625000;0.345486;0.618056;0.809028;0.631944;0.506944;0.434028;0.534722;0.465278;0.451389;0.434028;0.267361;0.270833;0.607639;0.125000;0.871528;0.871528;0.152778,0.609549,0,0
2024-04-24 16:00:00+00:00,QIUSDT,0.800347;0.270833;0.503472;0.531250;0.881944;0.416667;0.638889;0.145833;0.769097;0.746528;0.345486;0.187500;0.177083;0.222222;0.354167;0.097222;0.083333;0.125000;0.809028;0.451389;0.267361;0.190972;0.350694;0.781250;0.093750;0.097222;0.187500,0.604628,0,0
2024-04-24 16:00:00+00:00,RONINUSDT,0.420139;0.170139;0.177083;0.565972;0.677083;0.194444;0.798611;0.486111;0.597222;0.583333;0.345486;0.128472;0.118056;0.100694;0.500000;0.125000;0.364583;0.243056;0.246528;0.461806;0.267361;0.190972;0.239583;0.395833;0.215278;0.055556;0.670139,0.610833,0,0
2024-04-24 16:00:00+00:00,ARKUSDT,0.479167;0.590278;0.211806;0.197917;0.715278;0.576389;0.218750;0.427083;0.588542;0.670139;0.345486;0.569444;0.451389;0.326389;0.767361;0.295139;0.354167;0.319444;0.395833;0.350694;0.267361;0.446181;0.756944;0.329861;0.319444;0.315972;0.750000,0.61362,0,0
2024-04-24 16:00:00+00:00,APEUSDT,0.409722;0.302083;0.482639;0.552083;0.465278;0.395833;0.503472;0.322917;0.751736;0.583333;0.345486;0.343750;0.531250;0.434028;0.458333;0.409722;0.447917;0.371528;0.277778;0.635417;0.512153;0.847222;0.315972;0.177083;0.770833;0.642361;0.486111,0.615993,0,0
2024-04-24 16:00:00+00:00,BLURUSDT,0.440972;0.250000;0.517361;0.427083;0.079861;0.038194;0.236111;0.394097;0.835069;0.331597;0.345486;0.423611;0.503472;0.576389;0.364583;0.236111;0.274306;0.197917;0.510417;0.194444;0.267361;0.446181;0.399306;0.756944;0.190972;0.586806;0.531250,0.608682,0,0
2024-04-24 16:00:00+00:00,ARPAUSDT,0.343750;0.500000;0.565972;0.336806;0.243056;0.163194;0.197917;0.340278;0.229167;0.854167;0.345486;0.312500;0.562500;0.427083;0.420139;0.357639;0.197917;0.395833;0.357639;0.555556;0.267361;0.446181;0.520833;0.208333;0.711806;0.753472;0.288194,0.61221,0,0
2024-04-24 16:00:00+00:00,YGGUSDT,0.881944;0.923611;0.906250;0.979167;0.565972;0.736111;0.840278;0.222222;0.229167;0.947917;0.894097;0.940972;0.968750;0.934028;0.399306;0.760417;0.527778;0.770833;0.958333;0.899306;0.680556;0.147569;0.968750;0.659722;0.684028;0.958333;0.291667,0.392468,1,0
2024-04-24 16:00:00+00:00,STEEMUSDT,0.368056;0.197917;0.121528;0.715278;0.024306;0.388889;0.041667;0.281250;0.229167;0.909722;0.345486;0.475694;0.600694;0.986111;0.006944;0.184028;0.215278;0.138889;0.125000;0.006944;0.267361;0.270833;0.145833;0.097222;0.784722;0.892361;0.298611,0.601547,0,0
2024-04-24 16:00:00+00:00,OXTUSDT,0.607639;0.661458;0.690972;0.600694;0.364583;0.135417;0.260417;0.394097;0.835069;0.331597;0.345486;0.684028;0.329861;0.225694;0.902778;0.375000;0.250000;0.350694;0.663194;0.569444;0.267361;0.446181;0.784722;0.621528;0.013889;0.399306;0.503472,0.601517,0,0
2024-04-24 16:00:00+00:00,BANDUSDT,0.156250;0.857639;0.256944;0.201389;0.295139;0.343750;0.531250;0.982639;0.229167;0.046875;0.345486;0.819444;0.673611;0.347222;0.958333;0.506944;0.413194;0.590278;0.798611;0.170139;0.512153;0.190972;0.930556;0.260417;0.413194;0.635417;0.743056,0.603505,0,0
2024-04-24 16:00:00+00:00,GMTUSDT,0.100694;0.517361;0.322917;0.312500;0.940972;0.583333;0.670139;0.947917;0.229167;0.135417;0.345486;0.559028;0.475694;0.458333;0.663194;0.215278;0.156250;0.229167;0.576389;0.496528;0.267361;0.147569;0.690972;0.520833;0.368056;0.420139;0.211806,0.605103,0,0
2024-04-24 16:00:00+00:00,IOTXUSDT,0.045139;0.701389;0.916667;0.746528;0.944444;0.687500;0.506944;0.843750;0.229167;0.291667;0.345486;0.680556;0.642361;0.708333;0.434028;0.763889;0.395833;0.729167;0.763889;0.850694;0.267361;0.847222;0.506944;0.739583;0.218750;0.868056;0.184028,0.619919,1,1
2024-04-24 16:00:00+00:00,BICOUSDT,0.482639;0.621528;0.138889;0.315972;0.652778;0.027778;0.708333;0.284722;0.229167;0.906250;0.345486;0.215278;0.447917;0.517361;0.180556;0.072917;0.138889;0.211806;0.784722;0.145833;0.904514;0.637153;0.781250;0.350694;0.375000;0.510417;0.506944,0.602518,0,0
2024-04-24 16:00:00+00:00,GMXUSDT,0.309028;0.520833;0.440972;0.069444;0.458333;0.406250;0.927083;0.621528;0.229167;0.607639;0.345486;0.166667;0.190972;0.211806;0.350694;0.319444;0.475694;0.336806;0.197917;0.190972;0.833333;0.536458;0.541667;0.156250;0.520833;0.208333;0.909722,0.607446,0,0
2024-04-24 16:00:00+00:00,MOVRUSDT,0.402778;0.562500;0.444444;0.406250;0.204861;0.208333;0.246528;0.725694;0.229167;0.517361;0.345486;0.361111;0.628472;0.531250;0.357639;0.329861;0.409722;0.482639;0.347222;0.340278;0.267361;0.029514;0.809028;0.274306;0.538194;0.722222;0.878472,0.610232,0,0
2024-04-24 16:00:00+00:00,RUNEUSDT,0.645833;0.149306;0.128472;0.569444;0.635417;0.211806;0.361111;0.333333;0.229167;0.864583;0.345486;0.118056;0.194444;0.270833;0.177083;0.031250;0.149306;0.149306;0.815972;0.427083;0.267361;0.270833;0.454861;0.218750;0.663194;0.125000;0.319444,0.61111,0,0
2024-04-24 20:00:00+00:00,JOEUSDT,0.545139;0.246528;0.194444;0.305556;0.093750;0.107639;0.600694;0.784722;0.565972;0.095486;0.616319;0.534722;0.336806;0.552083;0.555556;0.250000;0.479167;0.302083;0.774306;0.270833;0.772569;0.843750;0.427083;0.302083;0.142361;0.312500;0.597222,0.603742,0,0
2024-04-24 20:00:00+00:00,STRAXUSDT,0.045139;0.024306;0.583333;0.253472;0.267361;0.805556;0.885417;0.968750;0.118056;0.095486;0.069444;0.093750;0.065972;0.079861;0.256944;0.024306;0.020833;0.020833;0.187500;0.517361;0.019097;0.303819;0.045139;0.062500;0.343750;0.041667;0.416667,0.633577,0,0
2024-04-24 20:00:00+00:00,BANDUSDT,0.559028;0.375000;0.708333;0.184028;0.111111;0.156250;0.243056;0.741319;0.623264;0.095486;0.616319;0.850694;0.784722;0.423611;0.940972;0.593750;0.267361;0.402778;0.333333;0.309028;0.772569;0.668403;0.270833;0.340278;0.326389;0.795139;0.743056,0.602991,0,0
2024-04-24 20:00:00+00:00,FDUSDUSDT,0.171875;0.177083;0.923611;0.920139;0.357639;0.868056;0.041667;0.048611;0.118056;0.993056;0.184028;0.013889;0.010417;0.006944;0.041667;0.996528;0.982639;1.000000;0.010417;0.954861;0.548611;0.937500;0.065972;0.475694;0.010417;0.010417;0.031250,0.333727,0,1
2024-04-24 20:00:00+00:00,ALTUSDT,0.940972;0.795139;0.531250;0.079861;0.812500;0.614583;0.697917;0.857639;0.406250;0.190972;0.616319;0.597222;0.656250;0.781250;0.322917;0.760417;0.857639;0.753472;0.500000;0.156250;0.303819;0.156250;0.743056;0.232639;0.645833;0.802083;0.232639,0.393942,1,0
2024-04-24 20:00:00+00:00,PYRUSDT,0.555556;0.090278;0.364583;0.250000;0.392361;0.135417;0.753472;0.875000;0.118056;0.343750;0.616319;0.128472;0.166667;0.159722;0.253472;0.048611;0.142361;0.083333;0.770833;0.534722;0.772569;0.102431;0.187500;0.472222;0.513889;0.555556;0.892361,0.622981,0,0
2024-04-24 20:00:00+00:00,BTTCUSDT,0.982639;0.166667;0.913194;0.760417;0.934028;1.000000;0.878472;0.968750;0.118056;0.095486;0.616319;0.979167;0.982639;0.940972;0.527778;0.812500;0.354167;0.833333;0.361111;0.850694;0.303819;0.765625;0.017361;0.604167;0.006944;0.965278;0.017361,0.280245,1,0
2024-04-25 00:00:00+00:00,WBETHUSDT,0.812500;0.843750;0.940972;0.902778;0.006944;0.114583;0.072917;0.843750;0.260417;0.222222;0.456597;0.072917;0.052083;0.052083;0.628472;0.850694;0.788194;0.656250;0.062500;0.902778;0.161458;0.822917;0.604167;0.774306;0.597222;0.062500;0.993056,0.387735,1,0
